title,rating,domain,city,state,established,course_name,course_duration_years,course_fee_inr,location,course_duration,course_fee,course_seats,rating_raw
AIIMS Jodhpur - All India Institute of Medical Sciences Jodhpur,4.6,Medical,Jodhpur,Rajasthan,2012,MD Forensic Medicine and Toxicology,3.0,1200.0,"Jodhpur, Rajasthan",3 Years,₹1.20 K,5.0,4.6/5
AIIMS Jodhpur - All India Institute of Medical Sciences Jodhpur,4.6,Medical,Jodhpur,Rajasthan,2012,MD Biochemistry,3.0,1200.0,"Jodhpur, Rajasthan",3 Years,₹1.20 K,4.0,4.6/5
AIIMS Jodhpur - All India Institute of Medical Sciences Jodhpur,4.6,Medical,Jodhpur,Rajasthan,2012,M.Ch Urology,3.0,0.0,"Jodhpur, Rajasthan",3 Years,NaN,4.0,4.6/5
AIIMS Jodhpur - All India Institute of Medical Sciences Jodhpur,4.6,Medical,Jodhpur,Rajasthan,2012,M.Ch Surgical Oncology,3.0,0.0,"Jodhpur, Rajasthan",3 Years,NaN,4.0,4.6/5
AIIMS Jodhpur - All India Institute of Medical Sciences Jodhpur,4.6,Medical,Jodhpur,Rajasthan,2012,DM Neurology,3.0,0.0,"Jodhpur, Rajasthan",3 Years,NaN,4.0,4.6/5
AIIMS Jodhpur - All India Institute of Medical Sciences Jodhpur,4.6,Medical,Jodhpur,Rajasthan,2012,DM Infectious Disease,3.0,0.0,"Jodhpur, Rajasthan",3 Years,NaN,4.0,4.6/5
AIIMS Jodhpur - All India Institute of Medical Sciences Jodhpur,4.6,Medical,Jodhpur,Rajasthan,2012,DM Endocrinology and Metabolism,3.0,0.0,"Jodhpur, Rajasthan",3 Years,NaN,4.0,4.6/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,MBBS,5.5,23400000.0,"Wardha, Maharashtra",5 Years 6 Months,₹2.34 Cr,250.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,MBBS,5.5,10600000.0,"Wardha, Maharashtra",5 Years 6 Months,₹1.06 Cr,200.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,MBA Industry Integrated,2.0,164000.0,"Wardha, Maharashtra",2 Years,₹1.64 L,180.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,BBA Industry Integrated,3.0,0.0,"Wardha, Maharashtra",3 Years,NaN,120.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Voc Animation and Multimedia,3.0,0.0,"Wardha, Maharashtra",3 Years,NaN,120.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Voc Animation and Graphic Design,3.0,0.0,"Wardha, Maharashtra",3 Years,NaN,120.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,BBA,3.0,169000.0,"Wardha, Maharashtra",3 Years,₹1.69 L,120.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Voc Animation and VFX,3.0,0.0,"Wardha, Maharashtra",3 Years,NaN,120.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,BPT,4.0,985000.0,"Wardha, Maharashtra",4 Years,₹9.85 L,100.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Sc Nursing,4.0,0.0,"Wardha, Maharashtra",4 Years,NaN,100.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,BDS,5.0,1750000.0,"Wardha, Maharashtra",5 Years,₹17.50 L,100.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Pharma,4.0,482000.0,"Wardha, Maharashtra",4 Years,₹4.82 L,100.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,GNM,3.0,0.0,"Wardha, Maharashtra",3 Years,NaN,100.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,BCA Industry Integrated,3.0,0.0,"Wardha, Maharashtra",3 Years,NaN,90.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,BCA,3.0,154000.0,"Wardha, Maharashtra",3 Years,₹1.54 L,90.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Sc Medical Radiology Imaging Technology,3.0,388000.0,"Wardha, Maharashtra",3 Years,₹3.88 L,75.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Optom,3.0,285000.0,"Wardha, Maharashtra",3 Years,₹2.85 L,65.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Sc Medical Laboratory Technology,3.0,354000.0,"Wardha, Maharashtra",3 Years,₹3.54 L,65.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,BAMS,5.5,3350000.0,"Wardha, Maharashtra",5 Years 6 Months,₹33.50 L,60.0,4.1/5
"DMIHER - Datta Meghe Institute of Higher Education and Research, Wardha",4.1,Medical,Wardha,Maharashtra,2005,B.Sc Dialysis Therapy Technology,3.0,285000.0,"Wardha, Maharashtra",3 Years,₹2.85 L,60.0,4.1/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,MBBS,5.5,13500000.0,"Chennai, Tamil Nadu",5 Years 6 Months,₹1.35 Cr,250.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Sc Biomedical Sciences Hons,4.0,0.0,"Chennai, Tamil Nadu",4 Years,NaN,100.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,BDS,5.0,0.0,"Chennai, Tamil Nadu",5 Years,NaN,100.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Sc Nursing,4.0,0.0,"Chennai, Tamil Nadu",4 Years,NaN,100.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,BPT,4.5,500000.0,"Chennai, Tamil Nadu",4 Years 6 Months,₹5.00 L,100.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Sc Nursing,4.0,400000.0,"Chennai, Tamil Nadu",4 Years,₹4.00 L,100.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Pharma,4.0,0.0,"Chennai, Tamil Nadu",4 Years,NaN,100.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Optom,4.0,0.0,"Chennai, Tamil Nadu",4 Years,NaN,85.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,BPT,4.5,0.0,"Chennai, Tamil Nadu",4 Years 6 Months,NaN,60.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Tech CSE Artificial Intelligence and Data Analytics,4.0,810000.0,"Chennai, Tamil Nadu",4 Years,₹8.10 L,60.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Tech Computer Science and Medical Engineering,4.0,810000.0,"Chennai, Tamil Nadu",4 Years,₹8.10 L,60.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Tech CSE Cyber Security and Internet of Things,4.0,810000.0,"Chennai, Tamil Nadu",4 Years,₹8.10 L,60.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,Post Basic B.Sc Nursing,2.0,0.0,"Chennai, Tamil Nadu",2 Years,NaN,60.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,Post Basic B.Sc Nursing,2.0,0.0,"Chennai, Tamil Nadu",2 Years,NaN,60.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Tech. Electronics and Communication Engineering,4.0,840000.0,"Chennai, Tamil Nadu",4 Years,₹8.40 L,60.0,4.3/5
"Sri Ramachandra Institute of Higher Education and Research, Chennai",4.3,Medical,Chennai,Tamil Nadu,1994,B.Tech CSE Artificial Intelligence and Machine Learning,4.0,810000.0,"Chennai, Tamil Nadu",4 Years,₹8.10 L,60.0,4.3/5
